fecha;stock;unidad;valor
2022-12-12;ddgs;;1539,4327477008408
2022-12-13;maiz;[ton];5539,18
2022-12-13;etanol;[m3];677,19
2022-12-13;ddgs;;1453,4727477008407
2022-12-14;maiz;[ton];5764,96
2022-12-14;etanol;[m3];642,09
2022-12-14;ddgs;;1527,4748611854868
2022-12-15;maiz;[ton];5959,8
2022-12-15;etanol;[m3];655,09
2022-12-15;ddgs;;1587,6287458066581
2022-12-16;maiz;[ton];6374,42
2022-12-16;etanol;[m3];589,1
2022-12-16;ddgs;;1572,3338858398993
2022-12-17;maiz;[ton];6700,84
2022-12-17;etanol;[m3];681,26
2022-12-17;ddgs;;1529,023291361844
2022-12-18;maiz;[ton];6010,84
2022-12-18;etanol;[m3];570,68
2022-12-18;ddgs;;1627,7879917891476
2022-12-19;maiz;[ton];5290,04
2022-12-19;etanol;[m3];571,08
2022-12-19;ddgs;;1694,470165369154
2022-12-20;maiz;[ton];5353,1
2022-12-20;etanol;[m3];459,49843500000003
2022-12-20;ddgs;;1777,0134609015408
2022-12-21;maiz;[ton];5518,4
2022-12-21;etanol;[m3];354,182088
2022-12-21;ddgs;;1719,393460901541
2022-12-22;maiz;[ton];6144,12
2022-12-22;etanol;[m3];332,04
2022-12-22;ddgs;;1719,393460901541
2022-12-23;maiz;[ton];6614,5
2022-12-23;etanol;[m3];352,56
2022-12-23;ddgs;;1706,8647896919258
2022-12-24;maiz;[ton];6523,88
2022-12-24;etanol;[m3];270,96
2022-12-24;ddgs;;1797,518108755471
2022-12-25;maiz;[ton];5821,88
2022-12-25;etanol;[m3];323,36
2022-12-25;ddgs;;1891,9874739500492
2022-12-26;maiz;[ton];5104,44
2022-12-26;etanol;[m3];601,27
2022-12-26;ddgs;;1975,2593754912011
2022-12-27;maiz;[ton];4800,0
2022-12-27;etanol;[m3];529,45
2022-12-27;ddgs;;2050,574264277175
2022-12-28;maiz;[ton];4835,0
2022-12-28;etanol;[m3];448,02
2022-12-28;ddgs;;2129,310954805348
2022-12-29;maiz;[ton];4970,0
2022-12-29;etanol;[m3];337,13
2022-12-29;ddgs;;2205,7709672433234
2022-12-30;maiz;[ton];5125,0
2022-12-30;etanol;[m3];323,57
2022-12-30;ddgs;;2299,4896407215842
2022-12-31;maiz;[ton];4985,22
2022-12-31;etanol;[m3];424,4
2022-12-31;ddgs;;2385,201216842942
2023-01-01;maiz;[ton];4308,06
2023-01-01;etanol;[m3];380,81
2023-01-01;ddgs;;2385,201216842942
2023-01-02;maiz;[ton];3580,0
2023-01-02;etanol;[m3];656,76
2023-01-02;ddgs;;2385,201216842942
2023-01-03;maiz;[ton];3543,54
2023-01-03;etanol;[m3];724,7
2023-01-03;ddgs;;2385,201216842942
2023-01-04;maiz;[ton];3712,36
2023-01-04;etanol;[m3];926,42
2023-01-04;ddgs;;2261,821216842942
2023-01-05;maiz;[ton];4115,14
2023-01-05;etanol;[m3];992,91
2023-01-05;ddgs;;2235,201216842942
2023-01-06;maiz;[ton];4527,66
2023-01-06;etanol;[m3];1061,07
2023-01-06;ddgs;;2034,5012168429419
2023-01-07;maiz;[ton];4795,0
2023-01-07;etanol;[m3];1074,26
2023-01-07;ddgs;;1885,941216842942
2023-01-08;maiz;[ton];4411,28
2023-01-08;etanol;[m3];963,18
2023-01-08;ddgs;;1885,941216842942
2023-01-09;maiz;[ton];3670,0
2023-01-09;etanol;[m3];839,12
2023-01-09;ddgs;;1885,941216842942
2023-01-10;maiz;[ton];3710,0
2023-01-10;etanol;[m3];783,93
2023-01-10;ddgs;;1767,561216842942
2023-01-11;maiz;[ton];4020,0
2023-01-11;etanol;[m3];720,86
2023-01-11;ddgs;;1595,681216842942
2023-01-12;maiz;[ton];4590,0
2023-01-12;etanol;[m3];689,66
2023-01-12;ddgs;;1558,141216842942
2023-01-13;maiz;[ton];5065,0
2023-01-13;etanol;[m3];585,61
2023-01-13;ddgs;;1448,821216842942
2023-01-14;maiz;[ton];5048,66
2023-01-14;etanol;[m3];561,12
2023-01-14;ddgs;;1448,821216842942
2023-01-15;maiz;[ton];4327,46
2023-01-15;etanol;[m3];597,22
2023-01-15;ddgs;;1448,821216842942
2023-01-16;maiz;[ton];3550,0
2023-01-16;etanol;[m3];554,01
2023-01-16;ddgs;;1448,821216842942
2023-01-17;maiz;[ton];3555,0
2023-01-17;etanol;[m3];538,47
2023-01-17;ddgs;;1306,321216842942
2023-01-18;maiz;[ton];3889,68
2023-01-18;etanol;[m3];520,62
2023-01-18;ddgs;;1246,401216842942
2023-01-19;maiz;[ton];4332,54
2023-01-19;etanol;[m3];517,0
2023-01-19;ddgs;;1246,401216842942
2023-01-20;maiz;[ton];4713,66
2023-01-20;etanol;[m3];486,0
2023-01-20;ddgs;;1190,081216842942
2023-01-21;maiz;[ton];5107,76
2023-01-21;etanol;[m3];470,0
2023-01-21;ddgs;;1015,081216842942
2023-01-22;maiz;[ton];4957,96
2023-01-22;etanol;[m3];458,03
2023-01-22;ddgs;;1015,081216842942
2023-01-23;maiz;[ton];4170,0
2023-01-23;etanol;[m3];578,46
2023-01-23;ddgs;;1015,081216842942
2023-01-24;maiz;[ton];4437,1
2023-01-24;etanol;[m3];573,72
2023-01-24;ddgs;;905,7812168429421
2023-01-25;maiz;[ton];4586,18
2023-01-25;etanol;[m3];598,38
2023-01-25;ddgs;;905,7812168429421
2023-01-26;maiz;[ton];5036,98
2023-01-26;etanol;[m3];558,1
2023-01-26;ddgs;;707,321216842942
2023-01-27;maiz;[ton];5438,0
2023-01-27;etanol;[m3];762,25
2023-01-27;ddgs;;509,12121684294203
2023-01-28;maiz;[ton];5447,66
2023-01-28;etanol;[m3];1048,54
2023-01-28;ddgs;;311,201216842942
2023-01-29;maiz;[ton];4767,74
2023-01-29;etanol;[m3];1159,77
2023-01-29;ddgs;;311,201216842942
2023-01-30;maiz;[ton];4006,96
2023-01-30;etanol;[m3];1082,01
2023-01-30;ddgs;;311,201216842942
2023-01-31;maiz;[ton];3566,96
2023-01-31;etanol;[m3];1013,74
2023-01-31;ddgs;;224,24121684294204
2023-02-01;maiz;[ton];3441,96
2023-02-01;etanol;[m3];957,78
2023-02-01;ddgs;;224,24121684294204
2023-02-02;maiz;[ton];3290,0
2023-02-02;etanol;[m3];946,41
2023-02-02;ddgs;;224,24121684294204
2023-02-03;maiz;[ton];2690,0
2023-02-03;etanol;[m3];746,32
2023-02-03;ddgs;;168,10121684294205
2023-02-04;maiz;[ton];2200,0
2023-02-04;etanol;[m3];579,89
2023-02-04;ddgs;;168,10121684294205
2023-02-05;maiz;[ton];1963,34
2023-02-05;etanol;[m3];622,08
2023-02-05;ddgs;;168,10121684294205
2023-02-06;maiz;[ton];1230,0
2023-02-06;etanol;[m3];584,25
2023-02-06;ddgs;;168,10121684294205
2023-02-07;maiz;[ton];915,0
2023-02-07;etanol;[m3];548,12
2023-02-07;ddgs;;168,10121684294205
2023-02-08;maiz;[ton];1290,0
2023-02-08;etanol;[m3];686,57
2023-02-08;ddgs;;83,18121684294205
2023-02-09;maiz;[ton];1120,0
2023-02-09;etanol;[m3];604,07
2023-02-09;ddgs;;83,18121684294205
2023-02-10;maiz;[ton];1505,0
2023-02-10;etanol;[m3];703,54
2023-02-10;ddgs;;83,18121684294205
2023-02-11;maiz;[ton];2300,0
2023-02-11;etanol;[m3];898,04
2023-02-11;ddgs;;83,18121684294205
2023-02-12;maiz;[ton];2427,1
2023-02-12;etanol;[m3];964,42
2023-02-12;ddgs;;83,18121684294205
2023-02-13;maiz;[ton];1665,0
2023-02-13;etanol;[m3];953,04
2023-02-13;ddgs;;83,18121684294205
2023-02-14;maiz;[ton];1315,0
2023-02-14;etanol;[m3];1046,5
2023-02-14;ddgs;;83,18121684294205
2023-02-15;maiz;[ton];1635,0
2023-02-15;etanol;[m3];1190,47
2023-02-15;ddgs;;83,18121684294205
2023-02-16;maiz;[ton];1955,0
2023-02-16;etanol;[m3];1255,71
2023-02-16;ddgs;;83,18121684294205
2023-02-17;maiz;[ton];2395,0
2023-02-17;etanol;[m3];1289,97
2023-02-17;ddgs;;83,18121684294205
2023-02-18;maiz;[ton];2971,52
2023-02-18;etanol;[m3];1300,95
2023-02-18;ddgs;;83,18121684294205
2023-02-19;maiz;[ton];3307,52
2023-02-19;etanol;[m3];1221,53
2023-02-19;ddgs;;83,18121684294205
2023-02-20;maiz;[ton];2617,52
2023-02-20;etanol;[m3];1029,26
2023-02-20;ddgs;;83,18121684294205
2023-02-21;maiz;[ton];1930,0
2023-02-21;etanol;[m3];920,58
2023-02-21;ddgs;;83,18121684294205
2023-02-22;maiz;[ton];1780,0
2023-02-22;etanol;[m3];820,19
2023-02-22;ddgs;;83,18121684294205
2023-02-23;maiz;[ton];2000,0
2023-02-23;etanol;[m3];767,54
2023-02-23;ddgs;;83,18121684294205
2023-02-24;maiz;[ton];2410,0
2023-02-24;etanol;[m3];659,28
2023-02-24;ddgs;;83,18121684294205
2023-02-25;maiz;[ton];2250,0
2023-02-25;etanol;[m3];644,57
2023-02-25;ddgs;;83,18121684294205
2023-02-26;maiz;[ton];1849,54
2023-02-26;etanol;[m3];578,43
2023-02-26;ddgs;;83,18121684294205
2023-02-27;maiz;[ton];1150,0
2023-02-27;etanol;[m3];528,21
2023-02-27;ddgs;;83,18121684294205
2023-02-28;maiz;[ton];990,0
2023-02-28;etanol;[m3];466,45
2023-02-28;ddgs;;83,18121684294205
2023-03-01;maiz;[ton];1285,0
2023-03-01;etanol;[m3];392,59
2023-03-01;ddgs;;83,0
2023-03-02;maiz;[ton];1800,0
2023-03-02;etanol;[m3];333,8
2023-03-02;ddgs;;83,0
2023-03-03;maiz;[ton];2370,0
2023-03-03;etanol;[m3];187,76
2023-03-03;ddgs;;83,0
2023-03-04;maiz;[ton];2885,0
2023-03-04;etanol;[m3];255,0
2023-03-04;ddgs;;83,0
2023-03-05;maiz;[ton];3445,26
2023-03-05;etanol;[m3];285,0
2023-03-05;ddgs;;83,0
2023-03-06;maiz;[ton];2690,0
2023-03-06;etanol;[m3];207,51
2023-03-06;ddgs;;83,0
2023-03-07;maiz;[ton];2530,0
2023-03-07;etanol;[m3];250,0
2023-03-07;ddgs;;83,0
2023-03-08;maiz;[ton];3065,0
2023-03-08;etanol;[m3];254,0
2023-03-08;ddgs;;54,82
2023-03-09;maiz;[ton];3490,0
2023-03-09;etanol;[m3];267,7
2023-03-09;ddgs;;54,82
2023-03-10;maiz;[ton];3930,0
2023-03-10;etanol;[m3];384,06
2023-03-10;ddgs;;54,82
2023-03-11;maiz;[ton];4029,06
2023-03-11;etanol;[m3];414,41
2023-03-11;ddgs;;90,0
2023-03-12;maiz;[ton];4352,84
2023-03-12;etanol;[m3];580,46
2023-03-12;ddgs;;90,0
2023-03-13;maiz;[ton];3509,06
2023-03-13;etanol;[m3];497,38
2023-03-13;ddgs;;90,0
2023-03-14;maiz;[ton];3624,06
2023-03-14;etanol;[m3];552,1
2023-03-14;ddgs;;90,0
2023-03-15;maiz;[ton];3994,06
2023-03-15;etanol;[m3];531,05
2023-03-15;ddgs;;90,0
2023-03-16;maiz;[ton];4515,0
2023-03-16;etanol;[m3];508,29
2023-03-16;ddgs;;90,0
2023-03-17;maiz;[ton];5135,0
2023-03-17;etanol;[m3];559,93
2023-03-17;ddgs;;90,0
2023-03-18;maiz;[ton];5782,1
2023-03-18;etanol;[m3];332,85
2023-03-18;ddgs;;90,0
2023-03-19;maiz;[ton];5086,1
2023-03-19;etanol;[m3];326,22
2023-03-19;ddgs;;90,0
2023-03-20;maiz;[ton];4375,0
2023-03-20;etanol;[m3];348,03
2023-03-20;ddgs;;90,0
2023-03-21;maiz;[ton];4899,96
2023-03-21;etanol;[m3];374,17
2023-03-21;ddgs;;90,0
2023-03-22;maiz;[ton];5520,38
2023-03-22;etanol;[m3];330,0
2023-03-22;ddgs;;90,0
2023-03-23;maiz;[ton];5500,04
2023-03-23;etanol;[m3];239,16
2023-03-23;ddgs;;90,0
2023-03-24;maiz;[ton];5184,62
2023-03-24;etanol;[m3];284,66
2023-03-24;ddgs;;90,0
2023-03-25;maiz;[ton];4488,62
2023-03-25;etanol;[m3];258,2
2023-03-25;ddgs;;90,0
2023-03-26;maiz;[ton];3792,62
2023-03-26;etanol;[m3];242,36
2023-03-26;ddgs;;131,43424152330795
2023-03-27;maiz;[ton];3450,0
2023-03-27;etanol;[m3];241,81
2023-03-27;ddgs;;185,85888567063927
2023-03-28;maiz;[ton];3051,34
2023-03-28;etanol;[m3];265,79
2023-03-28;ddgs;;297,48409325217415
2023-03-29;maiz;[ton];3725,0
2023-03-29;etanol;[m3];254,14
2023-03-29;ddgs;;302,3452403322432
2023-03-30;maiz;[ton];4380,0
2023-03-30;etanol;[m3];240,02
2023-03-30;ddgs;;373,2580513687596
2023-03-31;maiz;[ton];4920,0
2023-03-31;etanol;[m3];251,3
2023-03-31;ddgs;;461,6960632487663
2023-04-01;maiz;[ton];5568,62
2023-04-01;etanol;[m3];268,0
2023-04-01;ddgs;;356,94
2023-04-02;maiz;[ton];4872,62
2023-04-02;etanol;[m3];377,0
2023-04-02;ddgs;;458,95828589466976
2023-04-03;maiz;[ton];4110,0
2023-04-03;etanol;[m3];404,16
2023-04-03;ddgs;;532,3829590717945
2023-04-04;maiz;[ton];4670,0
2023-04-04;etanol;[m3];429,58
2023-04-04;ddgs;;633,8366077161003
2023-04-05;maiz;[ton];5220,0
2023-04-05;etanol;[m3];655,0
2023-04-05;ddgs;;520,5867564326355
2023-04-06;maiz;[ton];5507,62
2023-04-06;etanol;[m3];761,0
2023-04-06;ddgs;;589,7212217521296
2023-04-07;maiz;[ton];5728,02
2023-04-07;etanol;[m3];815,4
2023-04-07;ddgs;;672,487105956422
2023-04-08;maiz;[ton];5032,02
2023-04-08;etanol;[m3];725,0
2023-04-08;ddgs;;770,962508166693
2023-04-09;maiz;[ton];4336,02
2023-04-09;etanol;[m3];625,0
2023-04-09;ddgs;;846,1561790609186
2023-04-10;maiz;[ton];3657,62
2023-04-10;etanol;[m3];576,0
2023-04-10;ddgs;;943,7833556444803
2023-04-11;maiz;[ton];3610,0
2023-04-11;etanol;[m3];485,0
2023-04-11;ddgs;;1030,9145669396307
2023-04-12;maiz;[ton];3160,0
2023-04-12;etanol;[m3];383,87
2023-04-12;ddgs;;1120,8491447359588
2023-04-13;maiz;[ton];3245,0
2023-04-13;etanol;[m3];477,91
2023-04-13;ddgs;;1204,7721916801909
2023-04-14;maiz;[ton];3370,0
2023-04-14;etanol;[m3];457,08
2023-04-14;ddgs;;1278,0454936421013
2023-04-15;maiz;[ton];3570,0
2023-04-15;etanol;[m3];347,07
2023-04-15;ddgs;;1206,293002791343
2023-04-16;maiz;[ton];3294,38
2023-04-16;etanol;[m3];307,0
2023-04-16;ddgs;;1303,0771634381044
2023-04-17;maiz;[ton];2580,0
2023-04-17;etanol;[m3];317,68
2023-04-17;ddgs;;1386,821402985718
2023-04-18;maiz;[ton];2705,0
2023-04-18;etanol;[m3];347,87
2023-04-18;ddgs;;1386,4215614169004
2023-04-19;maiz;[ton];3145,0
2023-04-19;etanol;[m3];460,87
2023-04-19;ddgs;;1456,8267288737004
2023-04-20;maiz;[ton];3687,66
2023-04-20;etanol;[m3];512,12
2023-04-20;ddgs;;1470,270657664762
2023-04-21;maiz;[ton];4317,66
2023-04-21;etanol;[m3];518,72
2023-04-21;ddgs;;1500,120565509162
2023-04-22;maiz;[ton];4876,24
2023-04-22;etanol;[m3];665,43
2023-04-22;ddgs;;1514,2648041634775
2023-04-23;maiz;[ton];4391,68
2023-04-23;etanol;[m3];863,58
2023-04-23;ddgs;;1666,5339239261775
2023-04-24;maiz;[ton];3665,0
2023-04-24;etanol;[m3];844,65
2023-04-24;ddgs;;1756,5010221418647
2023-04-25;maiz;[ton];4280,0
2023-04-25;etanol;[m3];673,4200000000001
2023-04-25;ddgs;;1799,0182812697274
2023-04-26;maiz;[ton];4550,0
2023-04-26;etanol;[m3];594,649
2023-04-26;ddgs;;1804,9257618208526
2023-04-27;maiz;[ton];4890,0
2023-04-27;etanol;[m3];551,389
2023-04-27;ddgs;;1862,488500411033
2023-04-28;maiz;[ton];5280,0
2023-04-28;etanol;[m3];681,73
2023-04-28;ddgs;;1907,0835478390165
2023-04-29;maiz;[ton];5492,88
2023-04-29;etanol;[m3];623,94
2023-04-29;ddgs;;1903,5966991098462
2023-04-30;maiz;[ton];4756,08
2023-04-30;etanol;[m3];518,14
2023-04-30;ddgs;;1986,1932514909622
2023-05-01;maiz;[ton];4024,56
2023-05-01;etanol;[m3];503,3
2023-05-01;ddgs;;2074,99067
2023-05-02;maiz;[ton];3145,0
2023-05-02;etanol;[m3];502,95
2023-05-02;ddgs;;2131,4230838938
2023-05-03;maiz;[ton];3030,0
2023-05-03;etanol;[m3];490,06
2023-05-03;ddgs;;2167,8752958071
2023-05-04;maiz;[ton];3215,0
2023-05-04;etanol;[m3];388,29
2023-05-04;ddgs;;2223,3589105512
2023-05-05;maiz;[ton];3450,0
2023-05-05;etanol;[m3];431,48
2023-05-05;ddgs;;2294,1386675966
2023-05-06;maiz;[ton];3871,46
2023-05-06;etanol;[m3];434,19
2023-05-06;ddgs;;2282,7276591138
2023-05-07;maiz;[ton];3117,5
2023-05-07;etanol;[m3];502,08
2023-05-07;ddgs;;2346,4443796686
2023-05-08;maiz;[ton];2480,0
2023-05-08;etanol;[m3];485,61
2023-05-08;ddgs;;2406,6520881228003
2023-05-09;maiz;[ton];2870,0
2023-05-09;etanol;[m3];392,29
2023-05-09;ddgs;;2474,4014034983
2023-05-10;maiz;[ton];3335,0
2023-05-10;etanol;[m3];387,48
2023-05-10;ddgs;;2498,4189726852
2023-05-11;maiz;[ton];3835,0
2023-05-11;etanol;[m3];466,36
2023-05-11;ddgs;;2518,0338533434
2023-05-12;maiz;[ton];4485,0
2023-05-12;etanol;[m3];561,39
2023-05-12;ddgs;;2584,3617733062
2023-05-13;maiz;[ton];4885,98
2023-05-13;etanol;[m3];466,74
2023-05-13;ddgs;;2540,2948094006
2023-05-14;maiz;[ton];4190,22
2023-05-14;etanol;[m3];375,97
2023-05-14;ddgs;;2608,2928701081
2023-05-15;maiz;[ton];3460,0
2023-05-15;etanol;[m3];262,97
2023-05-15;ddgs;;2680,2438448325
2023-05-16;maiz;[ton];3720,0
2023-05-16;etanol;[m3];266,48
2023-05-16;ddgs;;2699,007523389
2023-05-17;maiz;[ton];3910,0
2023-05-17;etanol;[m3];230,59
2023-05-17;ddgs;;2745,7184981134005
2023-05-18;maiz;[ton];3850,0
2023-05-18;etanol;[m3];226,36
2023-05-18;ddgs;;2688,6184981134006
2023-05-19;maiz;[ton];3440,0
2023-05-19;etanol;[m3];194,69
2023-05-19;ddgs;;2688,6184981134006
2023-05-20;maiz;[ton];3316,3
2023-05-20;etanol;[m3];227,59
2023-05-20;ddgs;;2605,222975518335
2023-05-21;maiz;[ton];2586,7
2023-05-21;etanol;[m3];196,3
2023-05-21;ddgs;;2660,9984311648673
2023-05-22;maiz;[ton];2111,94
2023-05-22;etanol;[m3];279,75
2023-05-22;ddgs;;2719,3238544304236
2023-05-23;maiz;[ton];2849,76
2023-05-23;etanol;[m3];336,17
2023-05-23;ddgs;;2770,683888136094
2023-05-24;maiz;[ton];3171,0
2023-05-24;etanol;[m3];281,91999999999996
2023-05-24;ddgs;;2623,9169712276625
2023-05-25;maiz;[ton];3448,0
2023-05-25;etanol;[m3];147,0
2023-05-25;ddgs;;2460,5230160776628
2023-05-26;maiz;[ton];4413,0
2023-05-26;etanol;[m3];147,0
2023-05-26;ddgs;;2477,169965827663
2023-05-27;maiz;[ton];4413,0
2023-05-27;etanol;[m3];147,0
2023-05-27;ddgs;;2477,169965827663
2023-05-28;maiz;[ton];4413,0
2023-05-28;etanol;[m3];147,0
2023-05-28;ddgs;;2477,169965827663
2023-05-29;maiz;[ton];4311,0
2023-05-29;etanol;[m3];147,0
2023-05-29;ddgs;;2477,169965827663
2023-05-30;maiz;[ton];4221,0
2023-05-30;etanol;[m3];147,0
2023-05-30;ddgs;;2477,169965827663
2023-05-31;maiz;[ton];4196,94
2023-05-31;etanol;[m3];147,0
2023-05-31;ddgs;;2284,849965827663
2023-06-01;maiz;[ton];4571,94
2023-06-01;etanol;[m3];147,0
2023-06-01;ddgs;;2102,6099658276626
2023-06-02;maiz;[ton];4641,94
2023-06-02;etanol;[m3];332,0
2023-06-02;ddgs;;1987,9299658276625
2023-06-03;maiz;[ton];4920,08
2023-06-03;etanol;[m3];440,0
2023-06-03;ddgs;;1815,7099658276625
2023-06-04;maiz;[ton];4250,36
2023-06-04;etanol;[m3];574,0
2023-06-04;ddgs;;1890,2039122261897
2023-06-05;maiz;[ton];3536,94
2023-06-05;etanol;[m3];561,0
2023-06-05;ddgs;;1956,1272330765398
2023-06-06;maiz;[ton];3775,0
2023-06-06;etanol;[m3];476,0
2023-06-06;ddgs;;1888,0958490088526
2023-06-07;maiz;[ton];4355,0
2023-06-07;etanol;[m3];475,46
2023-06-07;ddgs;;1913,3454441579759
2023-06-08;maiz;[ton];4780,0
2023-06-08;etanol;[m3];575,62
2023-06-08;ddgs;;1932,2912247349625
2023-06-09;maiz;[ton];5084,56
2023-06-09;etanol;[m3];410,61
2023-06-09;ddgs;;1809,4970939598797
2023-06-10;maiz;[ton];5236,96
2023-06-10;etanol;[m3];364,14
2023-06-10;ddgs;;1857,2688700706492
2023-06-11;maiz;[ton];4987,84
2023-06-11;etanol;[m3];237,93
2023-06-11;ddgs;;1900,0766760891554
2023-06-12;maiz;[ton];4366,96
2023-06-12;etanol;[m3];250,35
2023-06-12;ddgs;;1970,1819504403784
2023-06-13;maiz;[ton];4716,7
2023-06-13;etanol;[m3];298,69
2023-06-13;ddgs;;2025,3011322377718
2023-06-14;maiz;[ton];4886,96
2023-06-14;etanol;[m3];293,03
2023-06-14;ddgs;;2086,4174950131555
2023-06-15;maiz;[ton];4926,96
2023-06-15;etanol;[m3];288,0
2023-06-15;ddgs;;2126,1080977420834
2023-06-16;maiz;[ton];5526,96
2023-06-16;etanol;[m3];277,77
2023-06-16;ddgs;;2121,4623703462275
2023-06-17;maiz;[ton];5989,1
2023-06-17;etanol;[m3];220,0
2023-06-17;ddgs;;2175,985023375123
2023-06-18;maiz;[ton];5422,7
2023-06-18;etanol;[m3];236,12
2023-06-18;ddgs;;2261,4966624648696
2023-06-19;maiz;[ton];4804,7
2023-06-19;etanol;[m3];252,25
2023-06-19;ddgs;;2321,857906189474
2023-06-20;maiz;[ton];4180,7
2023-06-20;etanol;[m3];251,11
2023-06-20;ddgs;;2376,2796298486774
2023-06-21;maiz;[ton];3186,96
2023-06-21;etanol;[m3];521,57
2023-06-21;ddgs;;2458,020054647441
2023-06-22;maiz;[ton];3175,0
2023-06-22;etanol;[m3];402,74
2023-06-22;ddgs;;2365,211034056018
2023-06-23;maiz;[ton];3695,26
2023-06-23;etanol;[m3];249,21
2023-06-23;ddgs;;2379,1942114135627
2023-06-24;maiz;[ton];4197,22
2023-06-24;etanol;[m3];187,19
2023-06-24;ddgs;;2424,2870285821473
2023-06-25;maiz;[ton];3851,86
2023-06-25;etanol;[m3];223,89
2023-06-25;ddgs;;2445,2110080910265
2023-06-26;maiz;[ton];3270,0
2023-06-26;etanol;[m3];225,69
2023-06-26;ddgs;;2512,411909816092
2023-06-27;maiz;[ton];4040,0
2023-06-27;etanol;[m3];207,68
2023-06-27;ddgs;;2568,5498636381717
2023-06-28;maiz;[ton];4440,0
2023-06-28;etanol;[m3];253,86
2023-06-28;ddgs;;2656,37812343145
2023-06-29;maiz;[ton];4635,0
2023-06-29;etanol;[m3];306,59
2023-06-29;ddgs;;2618,384144979845
2023-06-30;maiz;[ton];5375,0
2023-06-30;etanol;[m3];310,57
2023-06-30;ddgs;;2685,5388802356406
2023-07-01;maiz;[ton];5817,66
2023-07-01;etanol;[m3];426,57
2023-07-01;ddgs;;2711,37714
2023-07-02;maiz;[ton];5216,58
2023-07-02;etanol;[m3];573,45
2023-07-02;ddgs;;2803,3627684256944
2023-07-03;maiz;[ton];4240,0
2023-07-03;etanol;[m3];640,29
2023-07-03;ddgs;;2879,5218793047898
2023-07-04;maiz;[ton];4940,0
2023-07-04;etanol;[m3];686,45
2023-07-04;ddgs;;2924,8261821868
2023-07-05;maiz;[ton];5670,0
2023-07-05;etanol;[m3];718,5
2023-07-05;ddgs;;2988,622253879943
2023-07-06;maiz;[ton];6450,0
2023-07-06;etanol;[m3];843,58
2023-07-06;ddgs;;3068,126517593166
2023-07-07;maiz;[ton];7190,0
2023-07-07;etanol;[m3];817,0
2023-07-07;ddgs;;3143,950912303271
2023-07-08;maiz;[ton];7548,46
2023-07-08;etanol;[m3];760,08
2023-07-08;ddgs;;3180,0299095827377
2023-07-09;maiz;[ton];6921,58
2023-07-09;etanol;[m3];632,08
2023-07-09;ddgs;;3219,601685018548
2023-07-10;maiz;[ton];6584,2
2023-07-10;etanol;[m3];888,33
2023-07-10;ddgs;;3226,2957583254915
2023-07-11;maiz;[ton];6614,14
2023-07-11;etanol;[m3];831,76
2023-07-11;ddgs;;3181,5128293020252
2023-07-12;maiz;[ton];6539,14
2023-07-12;etanol;[m3];733,47
2023-07-12;ddgs;;3241,3182011440967
2023-07-13;maiz;[ton];6459,14
2023-07-13;etanol;[m3];672,68
2023-07-13;ddgs;;3139,6508739123697
2023-07-14;maiz;[ton];6469,14
2023-07-14;etanol;[m3];596,72
2023-07-14;ddgs;;3134,1938466113606
2023-07-15;maiz;[ton];5964,2
2023-07-15;etanol;[m3];582,77
2023-07-15;ddgs;;3101,9175060869625
2023-07-16;maiz;[ton];5376,2
2023-07-16;etanol;[m3];587,25
2023-07-16;ddgs;;3177,170423794231
2023-07-17;maiz;[ton];4447,14
2023-07-17;etanol;[m3];564,11
2023-07-17;ddgs;;3248,27960956811
2023-07-18;maiz;[ton];4953,13
2023-07-18;etanol;[m3];522,78
2023-07-18;ddgs;;3259,7767139940242
2023-07-19;maiz;[ton];4842,55
2023-07-19;etanol;[m3];415,84
2023-07-19;ddgs;;3225,6541034833012
2023-07-20;maiz;[ton];4891,95
2023-07-20;etanol;[m3];447,24
2023-07-20;ddgs;;3295,8656753337377
2023-07-21;maiz;[ton];5421,55
2023-07-21;etanol;[m3];427,88
2023-07-21;ddgs;;3317,7863744156393
2023-07-22;maiz;[ton];5757,95
2023-07-22;etanol;[m3];367,78
2023-07-22;ddgs;;3403,323660135031
2023-07-23;maiz;[ton];5147,03
2023-07-23;etanol;[m3];350,25
2023-07-23;ddgs;;3480,4968278746533
2023-07-24;maiz;[ton];4161,65
2023-07-24;etanol;[m3];374,48
2023-07-24;ddgs;;3549,166351022081
2023-07-25;maiz;[ton];4421,55
2023-07-25;etanol;[m3];378,35
2023-07-25;ddgs;;3596,8601787698367
2023-07-26;maiz;[ton];4906,55
2023-07-26;etanol;[m3];351,92
2023-07-26;ddgs;;3519,774974624596
2023-07-27;maiz;[ton];5566,55
2023-07-27;etanol;[m3];383,07
2023-07-27;ddgs;;3582,238263179668
2023-07-28;maiz;[ton];5851,55
2023-07-28;etanol;[m3];397,61
2023-07-28;ddgs;;3652,175573299926
2023-07-29;maiz;[ton];6551,09
2023-07-29;etanol;[m3];476,12
2023-07-29;ddgs;;3639,6208689179275
2023-07-30;maiz;[ton];6164,45
2023-07-30;etanol;[m3];547,1
2023-07-30;ddgs;;3712,448467859207
2023-07-31;maiz;[ton];5552,89
2023-07-31;etanol;[m3];631,65
2023-07-31;ddgs;;3781,487009930481
2023-08-01;maiz;[ton];4946,0
2023-08-01;etanol;[m3];683,85
2023-08-01;ddgs;;3812,38338
2023-08-02;maiz;[ton];4606,52
2023-08-02;etanol;[m3];732,58
2023-08-02;ddgs;;3799,640755895019
